orderId,paymentMethodId,transactionAmount,transactionFailed,transactionId,paymentMethodIssuer,paymentMethodProvider,paymentMethodRegistrationFailure,paymentMethodType,orderAmount,orderShippingAddress,orderState,fraudulent,customerBillingAddress,customerDevice,customerEmail,customerIPAddress,customerPhone
12l1rw,wovt0cj5c,34,False,r214877d,Fountain Financial Inc.,Discover,True,bitcoin,34,"586 Johnson Courts
South Timothymouth, OH 66490",fulfilled,False,"586 Johnson Courts
South Timothymouth, OH 66490",s7m2fjcrk1y7lj0amm08,michelleherrera@day.info,fb35:e7e4:1368:817f:b75e:6473:d60b:93a8,1-991-286-0655x973
pcmaex,wovt0cj5c,43,True,8wozhvp8,Fountain Financial Inc.,Discover,True,bitcoin,43,"586 Johnson Courts
South Timothymouth, OH 66490",fulfilled,False,"586 Johnson Courts
South Timothymouth, OH 66490",s7m2fjcrk1y7lj0amm08,michelleherrera@day.info,fb35:e7e4:1368:817f:b75e:6473:d60b:93a8,1-991-286-0655x973
pcmaex,wovt0cj5c,43,False,36u4g331,Fountain Financial Inc.,Discover,True,bitcoin,43,"586 Johnson Courts
South Timothymouth, OH 66490",fulfilled,False,"586 Johnson Courts
South Timothymouth, OH 66490",s7m2fjcrk1y7lj0amm08,michelleherrera@day.info,fb35:e7e4:1368:817f:b75e:6473:d60b:93a8,1-991-286-0655x973
hxwtsb,wovt0cj5c,15,False,vqceka21,Fountain Financial Inc.,Discover,True,bitcoin,15,"48551 Thomas Circle
Lake Johnberg, GU 50483",failed,False,"586 Johnson Courts
South Timothymouth, OH 66490",s7m2fjcrk1y7lj0amm08,michelleherrera@day.info,fb35:e7e4:1368:817f:b75e:6473:d60b:93a8,1-991-286-0655x973
nm269f,wovt0cj5c,48,True,pgduytlm,Fountain Financial Inc.,Discover,True,bitcoin,48,"586 Johnson Courts
South Timothymouth, OH 66490",fulfilled,False,"586 Johnson Courts
South Timothymouth, OH 66490",s7m2fjcrk1y7lj0amm08,michelleherrera@day.info,fb35:e7e4:1368:817f:b75e:6473:d60b:93a8,1-991-286-0655x973
nm269f,wovt0cj5c,48,False,ah1qaf4c,Fountain Financial Inc.,Discover,True,bitcoin,48,"586 Johnson Courts
South Timothymouth, OH 66490",fulfilled,False,"586 Johnson Courts
South Timothymouth, OH 66490",s7m2fjcrk1y7lj0amm08,michelleherrera@day.info,fb35:e7e4:1368:817f:b75e:6473:d60b:93a8,1-991-286-0655x973
ghy2in,v6mrj0ec1,45,False,pf63pf7p,Her Majesty Trust,Discover,False,card,45,"Unit 0375 Box 6645
DPO AP 74311",fulfilled,False,"Unit 0375 Box 6645
DPO AP 74311",ztef2ig476czoj3mzkyl,ijuarez@yahoo.com,9247:4a63:f325:1e5e:fcbb:ea08:304b:48ad,705.315.1466x180
gltavp,v6mrj0ec1,13,False,fjfqyvsq,Her Majesty Trust,Discover,False,card,13,"2265 Chang Isle
New Timothy, SC 18655",fulfilled,False,"Unit 0375 Box 6645
DPO AP 74311",ztef2ig476czoj3mzkyl,ijuarez@yahoo.com,9247:4a63:f325:1e5e:fcbb:ea08:304b:48ad,705.315.1466x180
7syvmx,v6mrj0ec1,14,False,7sb2vztr,Her Majesty Trust,Discover,False,card,14,"9390 Samantha Drive
North Melanie, ND 85266",fulfilled,False,"Unit 0375 Box 6645
DPO AP 74311",ztef2ig476czoj3mzkyl,ijuarez@yahoo.com,9247:4a63:f325:1e5e:fcbb:ea08:304b:48ad,705.315.1466x180
yqgi4r,644b30jam,49,True,ec0xejv1,His Majesty Bank Corp.,Maestro,False,card,49,"272 Grant Rest
Martinezland, IL 82134-6960",pending,False,"7444 Shelby Fords Apt. 290
Rhondaland, AS 85277-9573",ntjnc4h0ldd2yia6m7u6,hughesjonathan@pena.org,5176:b1b5:d308:40b9:7c25:f5bf:4258:52d2,05514762453
yqgi4r,rbkqo2mz8,49,False,uplzo1p7,Bulwark Trust Corp.,VISA 16 digit,False,card,49,"272 Grant Rest
Martinezland, IL 82134-6960",pending,False,"7444 Shelby Fords Apt. 290
Rhondaland, AS 85277-9573",ntjnc4h0ldd2yia6m7u6,hughesjonathan@pena.org,5176:b1b5:d308:40b9:7c25:f5bf:4258:52d2,05514762453
kkj4g4,644b30jam,41,False,ggnme3au,His Majesty Bank Corp.,Maestro,False,card,41,"7444 Shelby Fords Apt. 290
Rhondaland, AS 85277-9573",fulfilled,False,"7444 Shelby Fords Apt. 290
Rhondaland, AS 85277-9573",ntjnc4h0ldd2yia6m7u6,hughesjonathan@pena.org,5176:b1b5:d308:40b9:7c25:f5bf:4258:52d2,05514762453
kkj4g4,47ss4xvsx,41,True,3kwagzt0,Her Majesty Trust,Voyager,False,card,41,"7444 Shelby Fords Apt. 290
Rhondaland, AS 85277-9573",fulfilled,False,"7444 Shelby Fords Apt. 290
Rhondaland, AS 85277-9573",ntjnc4h0ldd2yia6m7u6,hughesjonathan@pena.org,5176:b1b5:d308:40b9:7c25:f5bf:4258:52d2,05514762453
owcp3q,rbkqo2mz8,25,False,co2h5f40,Bulwark Trust Corp.,VISA 16 digit,False,card,25,"7444 Shelby Fords Apt. 290
Rhondaland, AS 85277-9573",fulfilled,False,"7444 Shelby Fords Apt. 290
Rhondaland, AS 85277-9573",ntjnc4h0ldd2yia6m7u6,hughesjonathan@pena.org,5176:b1b5:d308:40b9:7c25:f5bf:4258:52d2,05514762453
7wo3i5,rbkqo2mz8,45,False,pne2a081,Bulwark Trust Corp.,VISA 16 digit,False,card,45,"7444 Shelby Fords Apt. 290
Rhondaland, AS 85277-9573",failed,False,"7444 Shelby Fords Apt. 290
Rhondaland, AS 85277-9573",ntjnc4h0ldd2yia6m7u6,hughesjonathan@pena.org,5176:b1b5:d308:40b9:7c25:f5bf:4258:52d2,05514762453
ieo8qr,47ss4xvsx,25,True,tbc5gpg0,Her Majesty Trust,Voyager,False,card,25,"894 Jacob Vista Apt. 197
Williamfort, GA 28640-1599",fulfilled,False,"7444 Shelby Fords Apt. 290
Rhondaland, AS 85277-9573",ntjnc4h0ldd2yia6m7u6,hughesjonathan@pena.org,5176:b1b5:d308:40b9:7c25:f5bf:4258:52d2,05514762453
czmdey,sdu0pppij,15,False,ird6quss,Citizens First Banks,Maestro,True,card,15,"412 Joshua Knoll Apt. 533
Davidland, ME 61496",fulfilled,False,"412 Joshua Knoll Apt. 533
Davidland, ME 61496",pabten624qp5gacfxnxh,anthony04@gmail.com,248.33.149.88,1-910-678-8300
4v3wor,sdu0pppij,34,False,kr4piaj6,Citizens First Banks,Maestro,True,card,34,"412 Joshua Knoll Apt. 533
Davidland, ME 61496",fulfilled,False,"412 Joshua Knoll Apt. 533
Davidland, ME 61496",pabten624qp5gacfxnxh,anthony04@gmail.com,248.33.149.88,1-910-678-8300
i1ews1,p6v42gsjt,22,False,ls23wjjk,Grand Credit Corporation,VISA 16 digit,False,card,22,"19170 Hansen Throughway
Wilkersonville, PA 09423",fulfilled,False,"19170 Hansen Throughway
Wilkersonville, PA 09423",o7xocau2odnpc1so7ued,mgould@yahoo.com,e85d:101b:e213:d8d0:8722:3fce:1e31:17f3,1-394-145-7899x0176
2bwa43,p6v42gsjt,35,False,skhsy75r,Grand Credit Corporation,VISA 16 digit,False,card,35,"840 Carroll Fort Apt. 640
Lake Stephanieland, TX 40398-4112",fulfilled,False,"19170 Hansen Throughway
Wilkersonville, PA 09423",o7xocau2odnpc1so7ued,mgould@yahoo.com,e85d:101b:e213:d8d0:8722:3fce:1e31:17f3,1-394-145-7899x0176
9wsbkr,p6v42gsjt,20,False,bph7txfx,Grand Credit Corporation,VISA 16 digit,False,card,20,"19170 Hansen Throughway
Wilkersonville, PA 09423",fulfilled,False,"19170 Hansen Throughway
Wilkersonville, PA 09423",o7xocau2odnpc1so7ued,mgould@yahoo.com,e85d:101b:e213:d8d0:8722:3fce:1e31:17f3,1-394-145-7899x0176
umxpkn,x6zmw4nns,21,True,57digam0,Solace Banks,Diners Club / Carte Blanche,True,card,21,"19170 Hansen Throughway
Wilkersonville, PA 09423",fulfilled,False,"19170 Hansen Throughway
Wilkersonville, PA 09423",o7xocau2odnpc1so7ued,mgould@yahoo.com,e85d:101b:e213:d8d0:8722:3fce:1e31:17f3,1-394-145-7899x0176
umxpkn,x6zmw4nns,21,False,vvo1vly6,Solace Banks,Diners Club / Carte Blanche,True,card,21,"19170 Hansen Throughway
Wilkersonville, PA 09423",fulfilled,False,"19170 Hansen Throughway
Wilkersonville, PA 09423",o7xocau2odnpc1so7ued,mgould@yahoo.com,e85d:101b:e213:d8d0:8722:3fce:1e31:17f3,1-394-145-7899x0176
r55imo,74rqcnogo,41,False,4d21mp0y,Her Majesty Trust,Voyager,False,card,41,"8649 Mcgee Locks Apt. 114
North Angelafort, IN 05272-4651",fulfilled,False,"8649 Mcgee Locks Apt. 114
North Angelafort, IN 05272-4651",18cnggmlahgf7trpqsu8,bakersydney@gmail.com,246.139.218.89,002.940.3004x9094
87w5rm,74rqcnogo,34,True,nwvqorle,Her Majesty Trust,Voyager,False,card,34,"3598 Douglas Street
Port Alexandra, MA 84502-8273",fulfilled,False,"8649 Mcgee Locks Apt. 114
North Angelafort, IN 05272-4651",18cnggmlahgf7trpqsu8,bakersydney@gmail.com,246.139.218.89,002.940.3004x9094
87w5rm,74rqcnogo,34,True,06r7dg7q,Her Majesty Trust,Voyager,False,card,34,"3598 Douglas Street
Port Alexandra, MA 84502-8273",fulfilled,False,"8649 Mcgee Locks Apt. 114
North Angelafort, IN 05272-4651",18cnggmlahgf7trpqsu8,bakersydney@gmail.com,246.139.218.89,002.940.3004x9094
87w5rm,74rqcnogo,34,False,x8085ani,Her Majesty Trust,Voyager,False,card,34,"3598 Douglas Street
Port Alexandra, MA 84502-8273",fulfilled,False,"8649 Mcgee Locks Apt. 114
North Angelafort, IN 05272-4651",18cnggmlahgf7trpqsu8,bakersydney@gmail.com,246.139.218.89,002.940.3004x9094
knov7s,74rqcnogo,32,False,5i9fxj2h,Her Majesty Trust,Voyager,False,card,32,"8649 Mcgee Locks Apt. 114
North Angelafort, IN 05272-4651",fulfilled,False,"8649 Mcgee Locks Apt. 114
North Angelafort, IN 05272-4651",18cnggmlahgf7trpqsu8,bakersydney@gmail.com,246.139.218.89,002.940.3004x9094
y439xr,2zc5i5g91,13,False,i7p3731v,Vertex Bancorp,VISA 16 digit,False,bitcoin,13,"06698 Nelson Fork Suite 415
Jacquelinechester, DE 26287",fulfilled,False,"9923 Williams Ramp
East Lauraburgh, GA 48874",y7b7eqwqn34mytvn1i5z,udavis@clark.com,146.191.70.148,(942)067-2430
ikr37t,2zc5i5g91,10,False,xm6z2ku4,Vertex Bancorp,VISA 16 digit,False,bitcoin,10,"9923 Williams Ramp
East Lauraburgh, GA 48874",fulfilled,False,"9923 Williams Ramp
East Lauraburgh, GA 48874",y7b7eqwqn34mytvn1i5z,udavis@clark.com,146.191.70.148,(942)067-2430
3629iw,2zc5i5g91,18,False,a1etssuy,Vertex Bancorp,VISA 16 digit,False,bitcoin,18,"9923 Williams Ramp
East Lauraburgh, GA 48874",fulfilled,False,"9923 Williams Ramp
East Lauraburgh, GA 48874",y7b7eqwqn34mytvn1i5z,udavis@clark.com,146.191.70.148,(942)067-2430
ab2hxc,8mjcums28,46,False,ht0fcw33,Bastion Banks,American Express,True,apple pay,46,"6927 Nathan Mountains
North April, PA 95355-9109",fulfilled,True,"6927 Nathan Mountains
North April, PA 95355-9109",1asmfecu4hbv73a2r5jy,nancymayo@brown.com,79.112.154.104,830-346-6543x518
ky361o,8mjcums28,50,False,5unj4ehj,Bastion Banks,American Express,True,apple pay,50,"6927 Nathan Mountains
North April, PA 95355-9109",fulfilled,True,"6927 Nathan Mountains
North April, PA 95355-9109",1asmfecu4hbv73a2r5jy,nancymayo@brown.com,79.112.154.104,830-346-6543x518
92e8bp,8mjcums28,42,False,uhz22wkv,Bastion Banks,American Express,True,apple pay,42,"6927 Nathan Mountains
North April, PA 95355-9109",failed,True,"6927 Nathan Mountains
North April, PA 95355-9109",1asmfecu4hbv73a2r5jy,nancymayo@brown.com,79.112.154.104,830-346-6543x518
92e8bp,oxpsbpotn,42,True,gkkxcjim,Citizens First Banks,Diners Club / Carte Blanche,False,apple pay,42,"6927 Nathan Mountains
North April, PA 95355-9109",failed,True,"6927 Nathan Mountains
North April, PA 95355-9109",1asmfecu4hbv73a2r5jy,nancymayo@brown.com,79.112.154.104,830-346-6543x518
r8occu,oxpsbpotn,72,False,d6rooqlh,Citizens First Banks,Diners Club / Carte Blanche,False,apple pay,72,"6927 Nathan Mountains
North April, PA 95355-9109",fulfilled,True,"6927 Nathan Mountains
North April, PA 95355-9109",1asmfecu4hbv73a2r5jy,nancymayo@brown.com,79.112.154.104,830-346-6543x518
fu7lla,oxpsbpotn,56,False,lg7lup4i,Citizens First Banks,Diners Club / Carte Blanche,False,apple pay,56,"6927 Nathan Mountains
North April, PA 95355-9109",fulfilled,True,"6927 Nathan Mountains
North April, PA 95355-9109",1asmfecu4hbv73a2r5jy,nancymayo@brown.com,79.112.154.104,830-346-6543x518
c5b579,oxpsbpotn,30,False,4z7tp93o,Citizens First Banks,Diners Club / Carte Blanche,False,apple pay,30,"17620 Wells Prairie Suite 370
North Brandon, GA 60136-0328",pending,True,"6927 Nathan Mountains
North April, PA 95355-9109",1asmfecu4hbv73a2r5jy,nancymayo@brown.com,79.112.154.104,830-346-6543x518
np906j,a8dggs0xt,40,False,hjsrew5l,Bulwark Trust Corp.,JCB 16 digit,False,card,40,"814 Wagner Union
Ashleymouth, HI 35617",fulfilled,True,"814 Wagner Union
Ashleymouth, HI 35617",2in0fh7lep289n8dcbdz,johnlowery@gmail.com,163.128.139.42,1-820-539-4726x993
p1yimo,a8dggs0xt,34,False,e93zwysp,Bulwark Trust Corp.,JCB 16 digit,False,card,34,"814 Wagner Union
Ashleymouth, HI 35617",fulfilled,True,"814 Wagner Union
Ashleymouth, HI 35617",2in0fh7lep289n8dcbdz,johnlowery@gmail.com,163.128.139.42,1-820-539-4726x993
03euof,v50sqfm8h,47,False,0w4ng8t4,Solace Banks,American Express,True,card,47,"49680 Brian Squares Apt. 122
Port Walterburgh, MH 02766-0708",fulfilled,True,"49680 Brian Squares Apt. 122
Port Walterburgh, MH 02766-0708",6py7ewqjkxjw8zjl9eri,warrenedward@arnold.com,45.203.99.249,201.737.5119x64000
mfgt1j,v50sqfm8h,11,False,kaxr9ib2,Solace Banks,American Express,True,card,11,"04246 Martinez Mews
Mirandafurt, RI 25874",fulfilled,True,"49680 Brian Squares Apt. 122
Port Walterburgh, MH 02766-0708",6py7ewqjkxjw8zjl9eri,warrenedward@arnold.com,45.203.99.249,201.737.5119x64000
e32v3f,3ahrb9ife,31,False,1od1zuej,Citizens First Banks,Voyager,False,card,31,"51899 Bryan Pine Apt. 256
Willieville, OK 17656-9361",fulfilled,True,"49680 Brian Squares Apt. 122
Port Walterburgh, MH 02766-0708",6py7ewqjkxjw8zjl9eri,warrenedward@arnold.com,45.203.99.249,201.737.5119x64000
v3f3bo,bhta4vgb5,28,False,409r48ot,Fountain Financial Inc.,VISA 13 digit,False,apple pay,28,"49680 Brian Squares Apt. 122
Port Walterburgh, MH 02766-0708",fulfilled,True,"49680 Brian Squares Apt. 122
Port Walterburgh, MH 02766-0708",6py7ewqjkxjw8zjl9eri,warrenedward@arnold.com,45.203.99.249,201.737.5119x64000
j5ssnn,895soyhh1,27,True,mco06mub,Vertex Bancorp,VISA 13 digit,False,apple pay,27,"150 Kenneth Bypass Apt. 791
Kevinton, VT 92488",fulfilled,False,"150 Kenneth Bypass Apt. 791
Kevinton, VT 92488",znuylfikiuid1orrwsvt,rbolton@hotmail.com,911e:44d8:824c:85a3:ba7a:6513:8d40:c4c3,04454448537
j5ssnn,aiker5vh0,27,False,hojsrmq7,Her Majesty Trust,Voyager,False,card,27,"150 Kenneth Bypass Apt. 791
Kevinton, VT 92488",fulfilled,False,"150 Kenneth Bypass Apt. 791
Kevinton, VT 92488",znuylfikiuid1orrwsvt,rbolton@hotmail.com,911e:44d8:824c:85a3:ba7a:6513:8d40:c4c3,04454448537
pgpgct,895soyhh1,19,False,lt32c5y7,Vertex Bancorp,VISA 13 digit,False,apple pay,19,"150 Kenneth Bypass Apt. 791
Kevinton, VT 92488",fulfilled,False,"150 Kenneth Bypass Apt. 791
Kevinton, VT 92488",znuylfikiuid1orrwsvt,rbolton@hotmail.com,911e:44d8:824c:85a3:ba7a:6513:8d40:c4c3,04454448537
ywwu92,895soyhh1,17,False,izx7ae9w,Vertex Bancorp,VISA 13 digit,False,apple pay,17,"150 Kenneth Bypass Apt. 791
Kevinton, VT 92488",fulfilled,False,"150 Kenneth Bypass Apt. 791
Kevinton, VT 92488",znuylfikiuid1orrwsvt,rbolton@hotmail.com,911e:44d8:824c:85a3:ba7a:6513:8d40:c4c3,04454448537
h7m36s,895soyhh1,27,True,nixfmk79,Vertex Bancorp,VISA 13 digit,False,apple pay,27,"150 Kenneth Bypass Apt. 791
Kevinton, VT 92488",fulfilled,False,"150 Kenneth Bypass Apt. 791
Kevinton, VT 92488",znuylfikiuid1orrwsvt,rbolton@hotmail.com,911e:44d8:824c:85a3:ba7a:6513:8d40:c4c3,04454448537
dyyrat,2nfc926ij,46,False,ziw7e3wa,Rose Bancshares,Mastercard,False,card,46,"4913 Wright Ranch
Roymouth, VI 48629",fulfilled,True,"4913 Wright Ranch
Roymouth, VI 48629",1mt65bhu4bzyrmzeitz6,jonathan99@stafford.org,ecc1:e4b8:65e1:d1e:bf58:b09d:3c50:509,(986)656-8692x32356
kwmuvx,2nfc926ij,46,False,d25j8j1o,Rose Bancshares,Mastercard,False,card,46,"4913 Wright Ranch
Roymouth, VI 48629",pending,True,"4913 Wright Ranch
Roymouth, VI 48629",1mt65bhu4bzyrmzeitz6,jonathan99@stafford.org,ecc1:e4b8:65e1:d1e:bf58:b09d:3c50:509,(986)656-8692x32356
vliicw,pube8iuin,59,True,rids9xcr,Bulwark Trust Corp.,JCB 15 digit,False,card,59,"202 Glenn Spur
West Alyssaview, GA 19716-9957",fulfilled,True,"96103 Riley Walks
Michellefort, ID 98085-6066",yfpqgg5oxsn107veaala,lleonard@turner-fleming.com,97.111.97.42,1-414-937-7421x73705
vliicw,pube8iuin,59,False,vfr9e4p1,Bulwark Trust Corp.,JCB 15 digit,False,card,59,"202 Glenn Spur
West Alyssaview, GA 19716-9957",fulfilled,True,"96103 Riley Walks
Michellefort, ID 98085-6066",yfpqgg5oxsn107veaala,lleonard@turner-fleming.com,97.111.97.42,1-414-937-7421x73705
a6e85x,pube8iuin,71,False,7vettvqh,Bulwark Trust Corp.,JCB 15 digit,False,card,71,"96103 Riley Walks
Michellefort, ID 98085-6066",fulfilled,True,"96103 Riley Walks
Michellefort, ID 98085-6066",yfpqgg5oxsn107veaala,lleonard@turner-fleming.com,97.111.97.42,1-414-937-7421x73705
s2yu52,pube8iuin,75,False,8zufs56k,Bulwark Trust Corp.,JCB 15 digit,False,card,75,"96103 Riley Walks
Michellefort, ID 98085-6066",fulfilled,True,"96103 Riley Walks
Michellefort, ID 98085-6066",yfpqgg5oxsn107veaala,lleonard@turner-fleming.com,97.111.97.42,1-414-937-7421x73705
2dt9hc,pube8iuin,56,True,po2qgue2,Bulwark Trust Corp.,JCB 15 digit,False,card,56,"96103 Riley Walks
Michellefort, ID 98085-6066",fulfilled,True,"96103 Riley Walks
Michellefort, ID 98085-6066",yfpqgg5oxsn107veaala,lleonard@turner-fleming.com,97.111.97.42,1-414-937-7421x73705
2dt9hc,pube8iuin,56,False,iavr78ml,Bulwark Trust Corp.,JCB 15 digit,False,card,56,"96103 Riley Walks
Michellefort, ID 98085-6066",fulfilled,True,"96103 Riley Walks
Michellefort, ID 98085-6066",yfpqgg5oxsn107veaala,lleonard@turner-fleming.com,97.111.97.42,1-414-937-7421x73705
c8czvd,pube8iuin,48,False,02xzx7s8,Bulwark Trust Corp.,JCB 15 digit,False,card,48,"96103 Riley Walks
Michellefort, ID 98085-6066",pending,True,"96103 Riley Walks
Michellefort, ID 98085-6066",yfpqgg5oxsn107veaala,lleonard@turner-fleming.com,97.111.97.42,1-414-937-7421x73705
aexkeb,pube8iuin,55,False,ubhcpkcn,Bulwark Trust Corp.,JCB 15 digit,False,card,55,"6721 Smith Road Apt. 172
Lake Tanya, WI 12305",fulfilled,True,"96103 Riley Walks
Michellefort, ID 98085-6066",yfpqgg5oxsn107veaala,lleonard@turner-fleming.com,97.111.97.42,1-414-937-7421x73705
014gsw,pube8iuin,67,True,gidcndd6,Bulwark Trust Corp.,JCB 15 digit,False,card,67,"96103 Riley Walks
Michellefort, ID 98085-6066",pending,True,"96103 Riley Walks
Michellefort, ID 98085-6066",yfpqgg5oxsn107veaala,lleonard@turner-fleming.com,97.111.97.42,1-414-937-7421x73705
014gsw,pube8iuin,67,False,0zv4q3v7,Bulwark Trust Corp.,JCB 15 digit,False,card,67,"96103 Riley Walks
Michellefort, ID 98085-6066",pending,True,"96103 Riley Walks
Michellefort, ID 98085-6066",yfpqgg5oxsn107veaala,lleonard@turner-fleming.com,97.111.97.42,1-414-937-7421x73705
8lwtag,pube8iuin,40,False,bkink4ub,Bulwark Trust Corp.,JCB 15 digit,False,card,40,"96103 Riley Walks
Michellefort, ID 98085-6066",failed,True,"96103 Riley Walks
Michellefort, ID 98085-6066",yfpqgg5oxsn107veaala,lleonard@turner-fleming.com,97.111.97.42,1-414-937-7421x73705
gdsjvg,twmq62jy6,70,False,3pymh6mw,Fountain Financial Inc.,JCB 16 digit,True,card,70,"881 Jessica Ford
Ericksonhaven, FL 83492-3227",fulfilled,True,"881 Jessica Ford
Ericksonhaven, FL 83492-3227",jvab5ehh3y5u4spybjm4,whitedavid@jones-lloyd.org,95.228.108.171,902.047.2861
a8rmch,twmq62jy6,73,False,009jh4iq,Fountain Financial Inc.,JCB 16 digit,True,card,73,"881 Jessica Ford
Ericksonhaven, FL 83492-3227",fulfilled,True,"881 Jessica Ford
Ericksonhaven, FL 83492-3227",jvab5ehh3y5u4spybjm4,whitedavid@jones-lloyd.org,95.228.108.171,902.047.2861
0ssrq7,twmq62jy6,45,False,i8ish28k,Fountain Financial Inc.,JCB 16 digit,True,card,45,"9593 Gomez Tunnel Suite 588
Christianberg, WV 17842-4677",fulfilled,True,"881 Jessica Ford
Ericksonhaven, FL 83492-3227",jvab5ehh3y5u4spybjm4,whitedavid@jones-lloyd.org,95.228.108.171,902.047.2861
3oa84g,schhirx31,52,False,unkt953p,Solace Banks,JCB 16 digit,False,card,52,"881 Jessica Ford
Ericksonhaven, FL 83492-3227",fulfilled,True,"881 Jessica Ford
Ericksonhaven, FL 83492-3227",jvab5ehh3y5u4spybjm4,whitedavid@jones-lloyd.org,95.228.108.171,902.047.2861
znuuw1,schhirx31,43,False,bjtbye6a,Solace Banks,JCB 16 digit,False,card,43,"881 Jessica Ford
Ericksonhaven, FL 83492-3227",failed,True,"881 Jessica Ford
Ericksonhaven, FL 83492-3227",jvab5ehh3y5u4spybjm4,whitedavid@jones-lloyd.org,95.228.108.171,902.047.2861
zwxx7h,ktxquppwn,15,True,c15e6515,Her Majesty Trust,Voyager,False,card,15,"3195 Farmer Mills Apt. 946
Brittanymouth, IA 14170",failed,False,"3195 Farmer Mills Apt. 946
Brittanymouth, IA 14170",sjoj10iss04dq90i4w7x,tayloreric@gmail.com,3.75.86.140,1-160-137-7889x74832
zwxx7h,ktxquppwn,15,False,58xj4057,Her Majesty Trust,Voyager,False,card,15,"3195 Farmer Mills Apt. 946
Brittanymouth, IA 14170",failed,False,"3195 Farmer Mills Apt. 946
Brittanymouth, IA 14170",sjoj10iss04dq90i4w7x,tayloreric@gmail.com,3.75.86.140,1-160-137-7889x74832
oe5ua5,ktxquppwn,39,False,v2eetof8,Her Majesty Trust,Voyager,False,card,39,"3195 Farmer Mills Apt. 946
Brittanymouth, IA 14170",fulfilled,False,"3195 Farmer Mills Apt. 946
Brittanymouth, IA 14170",sjoj10iss04dq90i4w7x,tayloreric@gmail.com,3.75.86.140,1-160-137-7889x74832
hnm11l,e02yhpn93,16,False,90fuwka6,Grand Credit Corporation,Discover,True,bitcoin,16,"3195 Farmer Mills Apt. 946
Brittanymouth, IA 14170",fulfilled,False,"3195 Farmer Mills Apt. 946
Brittanymouth, IA 14170",sjoj10iss04dq90i4w7x,tayloreric@gmail.com,3.75.86.140,1-160-137-7889x74832
38153h,ust8991vz,40,False,8bksc5m8,Vertex Bancorp,Diners Club / Carte Blanche,True,card,40,"3271 Cynthia Groves
Port Jeremyberg, CO 27305",fulfilled,True,"3271 Cynthia Groves
Port Jeremyberg, CO 27305",obb41ux0zfa2td5ajo9s,shelby24@hotmail.com,45.203.99.249,(071)934-3315x27613
ocwyyj,ust8991vz,33,False,vjunxb2y,Vertex Bancorp,Diners Club / Carte Blanche,True,card,33,"29331 Lowe Trace Apt. 964
Rosalesview, MT 96654-1454",failed,True,"3271 Cynthia Groves
Port Jeremyberg, CO 27305",obb41ux0zfa2td5ajo9s,shelby24@hotmail.com,45.203.99.249,(071)934-3315x27613
ocwyyj,ws9sghi5j,33,True,uy4yp6pt,Bulwark Trust Corp.,Mastercard,False,card,33,"29331 Lowe Trace Apt. 964
Rosalesview, MT 96654-1454",failed,True,"3271 Cynthia Groves
Port Jeremyberg, CO 27305",obb41ux0zfa2td5ajo9s,shelby24@hotmail.com,45.203.99.249,(071)934-3315x27613
zjigls,ust8991vz,36,False,z2u9dn7i,Vertex Bancorp,Diners Club / Carte Blanche,True,card,36,"3271 Cynthia Groves
Port Jeremyberg, CO 27305",fulfilled,True,"3271 Cynthia Groves
Port Jeremyberg, CO 27305",obb41ux0zfa2td5ajo9s,shelby24@hotmail.com,45.203.99.249,(071)934-3315x27613
99fepx,ws9sghi5j,50,False,9s2ob8gu,Bulwark Trust Corp.,Mastercard,False,card,50,"3271 Cynthia Groves
Port Jeremyberg, CO 27305",fulfilled,True,"3271 Cynthia Groves
Port Jeremyberg, CO 27305",obb41ux0zfa2td5ajo9s,shelby24@hotmail.com,45.203.99.249,(071)934-3315x27613
297izj,47p53nhjt,35,False,1fgz8zng,Grand Credit Corporation,VISA 16 digit,False,paypal,35,"7835 Jasmine Mission Suite 502
Port Alejandra, WA 47942-2517",failed,False,"7835 Jasmine Mission Suite 502
Port Alejandra, WA 47942-2517",z3vo5aropo8rd2lfqrnq,cindydelgado@gmail.com,86.201.239.98,523.689.5105x7670
4ryti3,47p53nhjt,46,False,b13nyxts,Grand Credit Corporation,VISA 16 digit,False,paypal,46,"7835 Jasmine Mission Suite 502
Port Alejandra, WA 47942-2517",fulfilled,False,"7835 Jasmine Mission Suite 502
Port Alejandra, WA 47942-2517",z3vo5aropo8rd2lfqrnq,cindydelgado@gmail.com,86.201.239.98,523.689.5105x7670
1nblrq,47p53nhjt,49,False,x73jfun1,Grand Credit Corporation,VISA 16 digit,False,paypal,49,"7835 Jasmine Mission Suite 502
Port Alejandra, WA 47942-2517",fulfilled,False,"7835 Jasmine Mission Suite 502
Port Alejandra, WA 47942-2517",z3vo5aropo8rd2lfqrnq,cindydelgado@gmail.com,86.201.239.98,523.689.5105x7670
lgnbul,47p53nhjt,16,False,4o8fq6zf,Grand Credit Corporation,VISA 16 digit,False,paypal,16,"7835 Jasmine Mission Suite 502
Port Alejandra, WA 47942-2517",fulfilled,False,"7835 Jasmine Mission Suite 502
Port Alejandra, WA 47942-2517",z3vo5aropo8rd2lfqrnq,cindydelgado@gmail.com,86.201.239.98,523.689.5105x7670
